MANDT,KUNNR,VKORG,VTWEG,SPART,ERDAT
311,4484,UW00,WH,BI,2022-01-10
311,4485,UW00,WH,BI,2022-02-25
311,4486,UW00,WH,BI,2022-01-15
311,4487,UW00,BI,BI,2022-03-22
311,4488,UW00,WH,BI,2022-02-02
311,4489,UW00,WH,BI,2022-02-01
311,4490,UW00,WH,BI,2022-01-21
311,4491,UW00,BI,BI,2022-01-27
311,4492,UW00,BI,BI,2022-01-29
311,4493,UW00,BI,BI,2022-01-10
311,4494,UW00,WH,BI,2022-04-22
311,4495,UW00,BI,BI,2022-03-06
311,4496,UW00,WH,BI,2022-03-29
311,4497,UW00,WH,BI,2022-01-31
311,4498,UW00,WH,BI,2022-12-11
311,4499,UW00,WH,BI,2022-04-20
311,4500,UW00,BI,BI,2022-01-23
311,4501,UW00,WH,BI,2022-01-31
311,4502,UW00,BI,BI,2022-02-03
311,4503,UW00,WH,BI,2022-01-06
311,4504,UW00,BI,BI,2022-01-13
311,4505,UW00,BI,BI,2022-01-28
311,4506,UW00,BI,BI,2022-05-31
311,4507,UW00,WH,BI,2022-02-18
311,4508,UW00,BI,BI,2022-06-05
311,4509,UW00,WH,BI,2022-01-23
311,4510,UW00,WH,BI,2022-01-06
311,4511,UW00,BI,BI,2022-02-04
311,4512,UW00,WH,BI,2022-04-04
311,4513,UW00,WH,BI,2022-02-05
311,4514,UW00,WH,BI,2022-07-19
311,4515,UW00,WH,BI,2022-02-06
311,4516,UW00,WH,BI,2022-02-16
311,4517,UW00,BI,BI,2022-04-12
311,4518,UW00,WH,BI,2022-01-05
311,4519,UW00,WH,BI,2022-02-09
311,4520,UW00,WH,BI,2022-03-15
311,4521,UW00,WH,BI,2022-02-07
311,4522,UW00,BI,BI,2022-02-07
311,4523,UW00,WH,BI,2022-03-08
311,4524,UW00,BI,BI,2022-06-11
311,4525,UW00,BI,BI,2022-01-16
311,4526,UW00,BI,BI,2022-01-28
311,4527,UW00,WH,BI,2022-01-08
311,4528,UW00,WH,BI,2022-01-23
311,4529,UW00,WH,BI,2022-01-17
311,4530,UW00,BI,BI,2022-01-05
311,4531,UW00,BI,BI,2022-01-06
311,4532,UW00,WH,BI,2022-03-01
311,4533,UW00,BI,BI,2022-01-11
311,4534,UW00,BI,BI,2022-03-20
311,4535,UW00,BI,BI,2022-01-07
311,4536,UW00,BI,BI,2022-01-05
311,4537,UW00,BI,BI,2022-01-04
311,4538,UW00,BI,BI,2022-01-14
311,4539,UW00,BI,BI,2022-01-19
311,4540,UW00,BI,BI,2022-01-22
311,4541,UW00,WH,BI,2022-03-28
311,4542,UW00,WH,BI,2022-01-27
311,4543,UW00,BI,BI,2022-01-16
311,4544,UW00,BI,BI,2022-01-23
311,4545,UW00,BI,BI,2022-01-12
311,4546,UW00,BI,BI,2022-01-27
311,4547,UW00,BI,BI,2022-01-29
311,4548,UW00,BI,BI,2022-02-20
311,4549,UW00,WH,BI,2022-02-01
311,4550,UW00,WH,BI,2022-01-02
311,4551,UW00,BI,BI,2022-01-07
311,4552,UW00,WH,BI,2022-01-01
311,4553,UW00,WH,BI,2022-01-28
311,4554,UW00,BI,BI,2022-02-17
311,4555,UW00,WH,BI,2022-03-21
311,4556,UW00,BI,BI,2022-01-03
311,4557,UW00,WH,BI,2022-02-07
311,4558,UW00,WH,BI,2023-06-04
311,4559,UW00,BI,BI,2022-02-04
311,4560,UW00,WH,BI,2022-01-15
311,4561,UW00,BI,BI,2022-01-30
311,4562,UW00,WH,BI,2022-01-16
311,4563,UW00,WH,BI,2022-02-22
311,4564,UW00,WH,BI,2022-09-14
311,4565,UW00,BI,BI,2022-01-03
311,4566,UW00,BI,BI,2022-03-08
311,4567,UW00,WH,BI,2022-01-28
311,4568,UW00,WH,BI,2022-06-08
311,4569,UW00,BI,BI,2022-01-06
311,4570,UW00,BI,BI,2022-03-03
311,4571,UW00,WH,BI,2022-01-20
311,4572,UW00,WH,BI,2022-02-15
311,4573,UW00,BI,BI,2022-02-02
311,4574,UW00,BI,BI,2022-05-13
311,4575,UW00,WH,BI,2022-01-26
311,4576,UW00,BI,BI,2022-05-15
311,4577,UW00,WH,BI,2022-01-28
311,4578,UW00,WH,BI,2022-03-11
311,4579,UW00,BI,BI,2022-01-19
311,4580,UW00,BI,BI,2022-02-23
311,4581,UW00,WH,BI,2022-01-21
311,4582,UW00,BI,BI,2022-02-23
311,4583,UW00,WH,BI,2022-02-28
311,4584,UW00,BI,BI,2022-01-30
311,4585,UW00,WH,BI,2022-02-19
311,4586,UW00,BI,BI,2022-02-17
311,4587,UW00,WH,BI,2022-01-20
311,4588,UW00,WH,BI,2022-01-05
311,4589,UW00,BI,BI,2022-02-09
311,4590,UW00,BI,BI,2022-06-22
311,4591,UW00,BI,BI,2022-01-29
311,4592,UW00,BI,BI,2022-02-14
311,4593,UW00,WH,BI,2022-01-27
311,4594,UW00,WH,BI,2022-03-09
311,4595,UW00,WH,BI,2022-03-21
311,4596,UW00,BI,BI,2022-01-08
311,4597,UW00,WH,BI,2022-01-05
311,4598,UW00,BI,BI,2022-01-07
311,4599,UW00,WH,BI,2022-01-23
311,4600,UW00,BI,BI,2022-03-09
311,4601,UW00,WH,BI,2022-02-12
311,4602,UW00,BI,BI,2022-03-08
311,4603,UW00,WH,BI,2022-06-21
311,4604,UW00,WH,BI,2022-05-03
311,4605,UW00,WH,BI,2022-01-24
311,4606,UW00,BI,BI,2022-01-03
311,4607,UW00,BI,BI,2022-03-04
311,4608,UW00,WH,BI,2022-01-05
311,4609,UW00,WH,BI,2022-06-20
311,4610,UW00,BI,BI,2022-02-17
311,4611,UW00,BI,BI,2022-03-11
311,4612,UW00,BI,BI,2022-02-03
311,4613,UW00,WH,BI,2022-02-04
311,4614,UW00,WH,BI,2022-02-05
311,4615,UW00,BI,BI,2022-04-17
311,4616,UW00,WH,BI,2022-01-25
311,4617,UW00,BI,BI,2022-08-17
311,4618,UW00,WH,BI,2022-02-26
311,4619,UW00,BI,BI,2022-01-03
311,4620,UW00,BI,BI,2022-01-13
311,4621,UW00,WH,BI,2022-01-02
311,4622,UW00,BI,BI,2022-02-13
311,4623,UW00,BI,BI,2022-02-09
311,4624,UW00,WH,BI,2022-04-14
311,4625,UW00,WH,BI,2022-01-04
311,4626,UW00,BI,BI,2022-01-12
311,4627,UW00,WH,BI,2022-01-11
311,4628,UW00,BI,BI,2022-01-09
311,4629,UW00,BI,BI,2022-03-09
311,4630,UW00,WH,BI,2022-01-02
311,4631,UW00,WH,BI,2022-03-14
311,4632,UW00,WH,BI,2022-02-16
311,4633,UW00,WH,BI,2022-01-29
311,4634,UW00,BI,BI,2022-01-07
311,4635,UW00,BI,BI,2022-02-11
311,4636,UW00,BI,BI,2022-03-16
311,4637,UW00,WH,BI,2022-01-05
311,4638,UW00,WH,BI,2022-03-27
311,4639,UW00,BI,BI,2022-01-02
311,4640,UW00,BI,BI,2022-01-02
311,4641,UW00,BI,BI,2022-01-13
311,4642,UW00,BI,BI,2022-03-09
311,4643,UW00,WH,BI,2022-01-12
311,4644,UW00,BI,BI,2022-01-02
311,4645,UW00,BI,BI,2022-01-06
311,4646,UW00,WH,BI,2022-02-23
311,4647,UW00,BI,BI,2022-02-07
311,4648,UW00,WH,BI,2022-01-16
311,4649,UW00,BI,BI,2022-03-23
311,4650,UW00,BI,BI,2022-03-12
311,4651,UW00,WH,BI,2022-01-02
311,4652,UW00,BI,BI,2022-02-01
311,4653,UW00,WH,BI,2022-01-03
311,4654,UW00,WH,BI,2023-12-08
311,4655,UW00,WH,BI,2022-02-08
311,4656,UW00,BI,BI,2022-01-10
311,4657,UW00,WH,BI,2022-02-06
311,4658,UW00,WH,BI,2022-01-17
311,4659,UW00,WH,BI,2022-01-30
311,4660,UW00,WH,BI,2022-03-04
311,4661,UW00,WH,BI,2022-03-26
311,4662,UW00,WH,BI,2022-02-05
311,4663,UW00,BI,BI,2022-05-12
311,4664,UW00,WH,BI,2022-01-05
311,4665,UW00,BI,BI,2022-01-14
311,4666,UW00,WH,BI,2022-01-09
311,4667,UW00,BI,BI,2022-01-05
311,4668,UW00,BI,BI,2022-01-27
311,4669,UW00,BI,BI,2022-01-03
311,4670,UW00,WH,BI,2022-01-16
311,4671,UW00,BI,BI,2022-01-01
311,4672,UW00,WH,BI,2022-01-25
311,4673,UW00,WH,BI,2022-02-04
311,4674,UW00,WH,BI,2022-01-11
311,4675,UW00,BI,BI,2022-01-22
311,4676,UW00,BI,BI,2022-01-10
311,4677,UW00,WH,BI,2022-03-13
311,4678,UW00,WH,BI,2022-01-08
311,4679,UW00,BI,BI,2022-06-27
311,4680,UW00,WH,BI,2022-01-24
311,4681,UW00,BI,BI,2022-02-01
311,4682,UW00,WH,BI,2022-06-20
311,4683,UW00,WH,BI,2022-05-16
311,4684,UW00,BI,BI,2022-02-19
311,4685,UW00,WH,BI,2022-01-02
311,4686,UW00,BI,BI,2022-03-24
311,4687,UW00,WH,BI,2022-03-02
311,4688,UW00,BI,BI,2022-02-08
311,4689,UW00,WH,BI,2022-03-13
311,4690,UW00,WH,BI,2022-01-01
311,4691,UW00,BI,BI,2022-01-06
311,4692,UW00,BI,BI,2022-02-28
311,4693,UW00,BI,BI,2022-02-05
311,4694,UW00,WH,BI,2022-04-14
311,4695,UW00,WH,BI,2022-02-23
311,4696,UW00,BI,BI,2022-03-24
311,4697,UW00,BI,BI,2022-02-17
311,4698,UW00,WH,BI,2022-12-25
311,4699,UW00,BI,BI,2022-06-22
311,4700,UW00,WH,BI,2022-01-24
311,4701,UW00,BI,BI,2022-01-04
311,4702,UW00,BI,BI,2022-02-04
311,4703,UW00,WH,BI,2022-02-22
311,4704,UW00,WH,BI,2022-01-30
311,4705,UW00,WH,BI,2022-03-19
311,4706,UW00,BI,BI,2022-06-16
311,4707,UW00,WH,BI,2022-05-10
311,4708,UW00,WH,BI,2022-04-21
311,4709,UW00,WH,BI,2022-01-20
311,4710,UW00,BI,BI,2022-01-08
311,4711,UW00,BI,BI,2022-01-27
311,4712,UW00,BI,BI,2022-02-02
311,4713,UW00,BI,BI,2022-01-05
311,4714,UW00,WH,BI,2022-04-27
311,4715,UW00,WH,BI,2022-03-26
311,4716,UW00,BI,BI,2022-01-14
311,4717,UW00,BI,BI,2022-01-16
311,4718,UW00,BI,BI,2022-01-09
311,4719,UW00,BI,BI,2022-01-13
311,4720,UW00,WH,BI,2022-02-20
311,4721,UW00,BI,BI,2022-07-06
311,4722,UW00,WH,BI,2022-03-07
311,4723,UW00,BI,BI,2022-04-09
311,4724,UW00,BI,BI,2022-01-04
311,4725,UW00,WH,BI,2022-04-07
311,4726,UW00,BI,BI,2022-06-07
311,4727,UW00,WH,BI,2022-02-10
311,4728,UW00,WH,BI,2022-01-09
311,4729,UW00,BI,BI,2022-01-19
311,4730,UW00,BI,BI,2022-03-22
311,4731,UW00,WH,BI,2022-01-29
311,4732,UW00,WH,BI,2022-04-08
311,4733,UW00,BI,BI,2022-01-10
311,4734,UW00,WH,BI,2022-01-02
311,4735,UW00,BI,BI,2022-01-01
311,4736,UW00,WH,BI,2022-02-06
311,4737,UW00,WH,BI,2022-01-11
311,4738,UW00,BI,BI,2022-03-04
311,4739,UW00,BI,BI,2022-04-06
311,4740,UW00,BI,BI,2022-01-09
311,4741,UW00,BI,BI,2022-01-25
311,4742,UW00,WH,BI,2022-01-07
311,4743,UW00,WH,BI,2022-03-10
311,4744,UW00,WH,BI,2022-01-06
311,4745,UW00,WH,BI,2022-01-14
311,4746,UW00,WH,BI,2022-01-03
311,4747,UW00,BI,BI,2022-06-03
311,4748,UW00,WH,BI,2022-06-12
311,4749,UW00,BI,BI,2022-02-22
311,4750,UW00,WH,BI,2022-02-13
311,4751,UW00,WH,BI,2022-01-03
311,4752,UW00,BI,BI,2022-09-04
311,4753,UW00,WH,BI,2022-04-11
311,4754,UW00,WH,BI,2022-01-12
311,4755,UW00,WH,BI,2022-03-15
311,4756,UW00,BI,BI,2022-01-15
311,4757,UW00,WH,BI,2022-01-20
311,4758,UW00,WH,BI,2022-01-13
311,4759,UW00,BI,BI,2022-02-22
311,4760,UW00,BI,BI,2022-01-26
311,4761,UW00,BI,BI,2022-01-23
311,4762,UW00,BI,BI,2022-02-27
311,4763,UW00,BI,BI,2022-01-17
311,4764,UW00,BI,BI,2022-01-26
311,4765,UW00,WH,BI,2022-02-11
311,4766,UW00,WH,BI,2022-03-28
311,4767,UW00,WH,BI,2022-02-23
311,4768,UW00,WH,BI,2022-01-21
311,4769,UW00,WH,BI,2022-02-01
311,4770,UW00,WH,BI,2022-01-08
311,4771,UW00,BI,BI,2022-02-06
311,4772,UW00,WH,BI,2022-01-08
311,4773,UW00,WH,BI,2022-01-15
311,4774,UW00,WH,BI,2022-02-09
311,4775,UW00,WH,BI,2022-09-01
311,4776,UW00,BI,BI,2022-02-28
311,4777,UW00,WH,BI,2022-01-03
311,4778,UW00,BI,BI,2022-04-10
311,4779,UW00,WH,BI,2022-02-13
311,4780,UW00,BI,BI,2022-01-13
311,4781,UW00,BI,BI,2022-02-07
311,4782,UW00,WH,BI,2022-01-02
311,4783,UW00,BI,BI,2022-01-03
311,4784,UW00,BI,BI,2022-01-03
311,4785,UW00,BI,BI,2022-03-05
311,4786,UW00,WH,BI,2022-01-20
311,4787,UW00,WH,BI,2022-01-15
311,4788,UW00,WH,BI,2022-01-10
311,4789,UW00,WH,BI,2022-01-03
311,4790,UW00,WH,BI,2022-08-27
311,4791,UW00,BI,BI,2022-04-01
311,4792,UW00,WH,BI,2022-02-13
311,4793,UW00,BI,BI,2022-01-06
311,4794,UW00,BI,BI,2022-02-19
311,4795,UW00,WH,BI,2022-01-09
311,4796,UW00,WH,BI,2023-03-16
311,4797,UW00,WH,BI,2022-01-12
311,4798,UW00,WH,BI,2022-01-12
311,4799,UW00,WH,BI,2022-02-21
311,4800,UW00,BI,BI,2022-04-29
311,4801,UW00,BI,BI,2022-02-20
311,4802,UW00,BI,BI,2022-01-20
311,4803,UW00,BI,BI,2022-03-25
311,4804,UW00,WH,BI,2022-03-29
311,4805,UW00,BI,BI,2022-01-16
311,4806,UW00,BI,BI,2022-08-09
311,4807,UW00,WH,BI,2022-05-03
311,4808,UW00,BI,BI,2022-01-03
311,4809,UW00,BI,BI,2022-02-02
311,4810,UW00,BI,BI,2022-01-15
311,4811,UW00,WH,BI,2022-01-25
311,4812,UW00,WH,BI,2022-01-26
311,4813,UW00,BI,BI,2022-03-30
311,4814,UW00,BI,BI,2022-01-06
311,4815,UW00,WH,BI,2022-02-15
311,4816,UW00,WH,BI,2022-01-04
311,4817,UW00,BI,BI,2022-03-22
311,4818,UW00,WH,BI,2022-04-16
311,4819,UW00,BI,BI,2022-03-20
311,4820,UW00,WH,BI,2022-01-08
311,4821,UW00,WH,BI,2022-02-07
311,4822,UW00,BI,BI,2022-01-13
311,4823,UW00,BI,BI,2022-02-12
311,4824,UW00,BI,BI,2022-02-02
311,4825,UW00,BI,BI,2022-01-06
311,4826,UW00,BI,BI,2022-01-01
311,4827,UW00,BI,BI,2022-01-08
311,4828,UW00,WH,BI,2022-02-10
311,4829,UW00,BI,BI,2022-08-23
311,4830,UW00,BI,BI,2022-01-02
311,4831,UW00,WH,BI,2022-02-17
311,4832,UW00,WH,BI,2022-02-03
311,4833,UW00,BI,BI,2022-08-06
311,4834,UW00,BI,BI,2022-01-31
311,4835,UW00,WH,BI,2022-01-28
311,4836,UW00,WH,BI,2022-02-07
311,4837,UW00,WH,BI,2022-02-04
311,4838,UW00,WH,BI,2022-01-06
311,4839,UW00,BI,BI,2022-02-06
311,4840,UW00,BI,BI,2022-01-22
311,4841,UW00,BI,BI,2022-01-13
311,4842,UW00,BI,BI,2022-01-01
311,4843,UW00,WH,BI,2022-01-16
311,4844,UW00,WH,BI,2022-01-01
311,4845,UW00,BI,BI,2022-01-12
311,4846,UW00,WH,BI,2022-01-21
311,4847,UW00,BI,BI,2022-01-13
311,4848,UW00,WH,BI,2022-01-01
311,4849,UW00,BI,BI,2022-01-02
311,4850,UW00,BI,BI,2022-01-12
311,4851,UW00,WH,BI,2022-01-19
311,4852,UW00,WH,BI,2022-01-15
311,4853,UW00,WH,BI,2022-02-14
311,4854,UW00,WH,BI,2022-01-07
311,4855,UW00,BI,BI,2022-03-08
311,4856,UW00,BI,BI,2022-01-24
311,4857,UW00,WH,BI,2022-03-27
311,4858,UW00,BI,BI,2022-01-14
311,4859,UW00,WH,BI,2022-01-08
311,4860,UW00,BI,BI,2022-02-23
311,4861,UW00,BI,BI,2022-05-27
311,4862,UW00,WH,BI,2022-02-08
311,4863,UW00,WH,BI,2022-01-06
311,4864,UW00,BI,BI,2022-03-17
311,4865,UW00,WH,BI,2022-01-22
311,4866,UW00,WH,BI,2022-02-22
311,4867,UW00,WH,BI,2022-04-15
311,4868,UW00,WH,BI,2022-01-31
311,4869,UW00,WH,BI,2022-04-01
311,4870,UW00,BI,BI,2022-03-03
311,4871,UW00,BI,BI,2022-01-07
311,4872,UW00,BI,BI,2022-01-14
311,4873,UW00,BI,BI,2022-03-01
311,4874,UW00,BI,BI,2022-01-01
311,4875,UW00,WH,BI,2022-06-25
311,4876,UW00,WH,BI,2022-02-21
311,4877,UW00,WH,BI,2022-05-07
311,4878,UW00,WH,BI,2022-02-10
311,4879,UW00,WH,BI,2022-01-28
311,4880,UW00,BI,BI,2022-04-11
311,4881,UW00,WH,BI,2022-04-18
311,4882,UW00,BI,BI,2022-08-18
311,4883,UW00,BI,BI,2022-01-11
311,4884,UW00,BI,BI,2022-01-21
311,4885,UW00,WH,BI,2023-02-24
311,4886,UW00,BI,BI,2022-03-26
311,4887,UW00,WH,BI,2022-01-11
311,4888,UW00,WH,BI,2022-01-08
311,4889,UW00,BI,BI,2022-01-11
311,4890,UW00,BI,BI,2022-02-04
311,4891,UW00,BI,BI,2022-01-29
311,4892,UW00,BI,BI,2022-02-15
311,4893,UW00,WH,BI,2022-01-19
311,4894,UW00,WH,BI,2022-01-18
311,4895,UW00,WH,BI,2022-01-05
311,4896,UW00,BI,BI,2022-04-22
311,4897,UW00,WH,BI,2022-01-02
311,4898,UW00,WH,BI,2022-01-07
311,4899,UW00,WH,BI,2022-01-02
311,4900,UW00,WH,BI,2022-01-02
311,4901,UW00,WH,BI,2022-01-16
311,4902,UW00,BI,BI,2022-01-28
311,4903,UW00,WH,BI,2022-01-05
311,4904,UW00,WH,BI,2022-03-14
311,4905,UW00,WH,BI,2022-01-23
311,4906,UW00,BI,BI,2022-02-26
311,4907,UW00,BI,BI,2022-01-02
311,4908,UW00,WH,BI,2022-01-31
311,4909,UW00,WH,BI,2022-07-11
311,4910,UW00,WH,BI,2022-02-15
311,4911,UW00,BI,BI,2022-02-09
311,4912,UW00,WH,BI,2022-02-12
311,4913,UW00,WH,BI,2022-02-24
311,4914,UW00,BI,BI,2022-01-01
311,4915,UW00,WH,BI,2022-01-12
311,4916,UW00,BI,BI,2022-01-28
311,4917,UW00,BI,BI,2023-04-11
311,4918,UW00,WH,BI,2022-01-31
311,4919,UW00,WH,BI,2022-02-07
311,4920,UW00,BI,BI,2022-01-01
311,4921,UW00,BI,BI,2022-02-26
311,4922,UW00,BI,BI,2022-02-27
311,4923,UW00,BI,BI,2022-01-19
311,4924,UW00,WH,BI,2022-03-31
311,4925,UW00,BI,BI,2022-01-01
311,4926,UW00,WH,BI,2022-01-06
311,4927,UW00,BI,BI,2022-01-30
311,4928,UW00,BI,BI,2022-01-07
311,4929,UW00,WH,BI,2022-03-27
311,4930,UW00,WH,BI,2022-06-10
311,4931,UW00,BI,BI,2022-01-08
311,4932,UW00,BI,BI,2022-03-06
311,4933,UW00,BI,BI,2022-01-27
311,4934,UW00,WH,BI,2022-08-18
311,4935,UW00,WH,BI,2022-07-15
311,4936,UW00,WH,BI,2022-01-14
311,4937,UW00,WH,BI,2023-11-11
311,4938,UW00,WH,BI,2022-01-01
311,4939,UW00,BI,BI,2022-01-05
311,4940,UW00,BI,BI,2022-03-09
311,4941,UW00,BI,BI,2022-03-11
311,4942,UW00,BI,BI,2022-02-19
311,4943,UW00,BI,BI,2022-01-31
311,4944,UW00,BI,BI,2022-01-17
311,4945,UW00,WH,BI,2022-01-14
311,4946,UW00,BI,BI,2022-04-27
311,4947,UW00,BI,BI,2022-07-05
311,4948,UW00,BI,BI,2022-02-27
311,4949,UW00,WH,BI,2022-01-05
311,4950,UW00,WH,BI,2022-03-07
311,4951,UW00,BI,BI,2022-03-13
311,4952,UW00,WH,BI,2022-02-03
311,4953,UW00,WH,BI,2022-02-04
311,4954,UW00,WH,BI,2022-01-20
311,4955,UW00,WH,BI,2022-03-30
311,4956,UW00,BI,BI,2022-02-14
311,4957,UW00,WH,BI,2022-01-27
311,4958,UW00,WH,BI,2022-03-09
311,4959,UW00,BI,BI,2022-01-15
311,4960,UW00,BI,BI,2022-02-03
311,4961,UW00,WH,BI,2022-01-02
311,4962,UW00,BI,BI,2022-01-07
311,4963,UW00,BI,BI,2022-01-08
311,4964,UW00,WH,BI,2022-06-21
311,4965,UW00,WH,BI,2022-03-04
311,4966,UW00,WH,BI,2022-01-01
311,4967,UW00,BI,BI,2022-03-18
311,4968,UW00,BI,BI,2022-01-25
311,4969,UW00,WH,BI,2022-01-14
311,4970,UW00,BI,BI,2022-01-18
311,4971,UW00,BI,BI,2022-01-29
311,4972,UW00,BI,BI,2022-02-15
311,4973,UW00,WH,BI,2022-01-15
311,4974,UW00,WH,BI,2022-01-03
311,4975,UW00,BI,BI,2022-07-28
311,4976,UW00,BI,BI,2022-02-16
311,4977,UW00,BI,BI,2022-01-30
311,4978,UW00,WH,BI,2022-01-01
311,4979,UW00,WH,BI,2022-01-18
311,4980,UW00,WH,BI,2022-01-29
311,4981,UW00,BI,BI,2022-01-20
311,4982,UW00,BI,BI,2022-03-04
311,4983,UW00,BI,BI,2022-02-13
311,4984,UW00,BI,BI,2022-04-19
311,4985,UW00,WH,BI,2022-01-27
311,4986,UW00,WH,BI,2022-02-27
311,4987,UW00,BI,BI,2022-02-26
311,4988,UW00,WH,BI,2022-02-06
311,4989,UW00,BI,BI,2022-01-01
311,4990,UW00,BI,BI,2022-01-02
311,4991,UW00,BI,BI,2023-12-09
311,4992,UW00,BI,BI,2022-01-20
311,4993,UW00,WH,BI,2022-01-06
311,4994,UW00,BI,BI,2022-01-03
311,4995,UW00,BI,BI,2022-02-03
311,4996,UW00,WH,BI,2022-02-26
311,4997,UW00,WH,BI,2022-03-14
311,4998,UW00,BI,BI,2022-01-04
311,4999,UW00,BI,BI,2022-01-06
311,5000,UW00,WH,BI,2022-12-07
