VBELN,KUNNR,ERDAT,NETWR,WAERS,AUART
27404,2704,2023-03-14,20717.02,USD,OR
27405,2236,2023-03-14,103844.18,USD,OR
27406,791,2023-03-14,98860.06,USD,OR
27407,3050,2023-03-14,70467.26,USD,OR
27408,2793,2023-03-14,128435.02,USD,OR
27409,4631,2023-03-14,11715.72,USD,OR
27410,4363,2023-03-14,96903.23,USD,OR
27411,334,2023-03-14,18713.51,USD,OR
27412,353,2023-03-14,16591.65,USD,OR
27413,1196,2023-03-14,614172.85,USD,OR
27414,356,2023-03-14,7672.88,USD,OR
27415,3116,2023-03-14,35247.42,USD,OR
27416,310,2023-03-14,19765.93,USD,OR
27417,4791,2023-03-14,13223.32,USD,OR
27418,4524,2023-03-14,23138.52,USD,OR
27419,3370,2023-03-14,190663.33,USD,OR
27420,404,2023-03-14,33215.47,USD,OR
27421,1414,2023-03-14,1416.68,USD,OR
27422,1803,2023-03-14,86874.36,USD,OR
27423,1677,2023-03-14,35485.29,USD,OR
27424,1021,2023-03-14,18537.75,USD,OR
27425,1070,2023-03-14,189393.36,USD,OR
27426,1352,2023-03-14,14443.22,USD,OR
27427,196,2023-03-14,24696.79,USD,OR
27428,3269,2023-03-14,99899.03,USD,OR
27429,1495,2023-03-14,58165.85,USD,OR
27430,352,2023-03-15,72643.97,USD,OR
27431,2512,2023-03-15,8359.33,USD,OR
27432,1302,2023-03-15,16865.7,USD,OR
27433,403,2023-03-15,75341.19,USD,OR
27434,2151,2023-03-15,23494.81,USD,OR
27435,2797,2023-03-15,33854.7,USD,OR
27436,1017,2023-03-15,87027.71,USD,OR
27437,2252,2023-03-15,123697.02,USD,OR
27438,2357,2023-03-15,26841.02,USD,OR
27439,1596,2023-03-15,42130.24,USD,OR
27440,2727,2023-03-15,7216.54,USD,OR
27441,719,2023-03-15,10603.16,USD,OR
27442,266,2023-03-15,77197.78,USD,OR
27443,1292,2023-03-15,10616.93,USD,OR
27444,2699,2023-03-15,32961.15,USD,OR
27445,1053,2023-03-15,31926.72,USD,OR
27446,1973,2023-03-15,25273.42,USD,OR
27447,4109,2023-03-15,18361.18,USD,OR
27448,3868,2023-03-15,57384.41,USD,OR
27449,2047,2023-03-15,39510.83,USD,OR
27450,2419,2023-03-15,12187.19,USD,OR
27451,2956,2023-03-15,15703.86,USD,OR
27452,3110,2023-03-15,41073.54,USD,OR
27453,2968,2023-03-15,11437.99,USD,OR
27454,2953,2023-03-15,46325.06,USD,OR
27455,804,2023-03-15,23598.36,USD,OR
27456,3236,2023-03-15,31146.42,USD,OR
27457,1731,2023-03-15,53828.83,USD,OR
27458,1824,2023-03-15,46137.7,USD,OR
27459,4014,2023-03-16,11458.26,USD,OR
27460,2483,2023-03-16,109594.11,USD,OR
27461,121,2023-03-16,24243.93,USD,OR
27462,4796,2023-03-16,29344.27,USD,OR
27463,497,2023-03-16,61201.25,USD,OR
27464,2482,2023-03-16,89101.81,USD,OR
27465,1266,2023-03-16,21859.21,USD,OR
27466,47,2023-03-16,15236.27,USD,OR
27467,1796,2023-03-16,20238.72,USD,OR
27468,1050,2023-03-16,19108.61,USD,OR
27469,3730,2023-03-16,33816.58,USD,OR
27470,760,2023-03-16,35037.35,USD,OR
27471,3495,2023-03-16,107042.81,USD,OR
27472,4950,2023-03-16,25349.37,USD,OR
27473,4933,2023-03-16,117659.47,USD,OR
27474,3712,2023-03-16,31199.32,USD,OR
27475,3536,2023-03-16,12738.36,USD,OR
27476,4615,2023-03-16,20782.12,USD,OR
27477,4266,2023-03-16,42034.5,USD,OR
27478,547,2023-03-16,72965.73,USD,OR
27479,15,2023-03-16,25659.34,USD,OR
27480,2152,2023-03-16,36273.7,USD,OR
27481,1458,2023-03-16,46021.34,USD,OR
27482,4578,2023-03-16,32502.21,USD,OR
27483,2153,2023-03-16,90497.42,USD,OR
27484,4540,2023-03-16,25733.65,USD,OR
27485,3363,2023-03-16,16535.32,USD,OR
27486,1626,2023-03-16,20304.37,USD,OR
27487,4736,2023-03-16,10124.45,USD,OR
27488,3973,2023-03-16,17533.2,USD,OR
27489,1594,2023-03-16,25074.18,USD,OR
27490,2505,2023-03-16,41674.68,USD,OR
27491,1333,2023-03-16,5432.22,USD,OR
27492,2336,2023-03-17,22560.65,USD,OR
27493,3391,2023-03-17,41149.78,USD,OR
27494,132,2023-03-17,107932.45,USD,OR
27495,2600,2023-03-17,101380.14,USD,OR
27496,2335,2023-03-17,23159.96,USD,OR
27497,1633,2023-03-17,16132.68,USD,OR
27498,4330,2023-03-17,19289.6,USD,OR
27499,62,2023-03-17,4523.21,USD,OR
27500,2624,2023-03-17,14316.01,USD,OR
27501,3959,2023-03-17,44396.81,USD,OR
27502,3432,2023-03-17,105921.9,USD,OR
27503,4051,2023-03-17,30600.69,USD,OR
27504,3951,2023-03-17,64225.99,USD,OR
27505,3751,2023-03-17,34094.94,USD,OR
27506,2000,2023-03-17,234112.69,USD,OR
27507,1035,2023-03-17,322790.37,USD,OR
27508,3224,2023-03-17,95696.38,USD,OR
27509,4409,2023-03-17,11675.93,USD,OR
27510,2591,2023-03-17,66767.18,USD,OR
27511,872,2023-03-17,7974.09,USD,OR
27512,3331,2023-03-17,8892.21,USD,OR
27513,47,2023-03-17,13457.8,USD,OR
27514,2074,2023-03-17,60831.97,USD,OR
27515,1850,2023-03-17,9178.2,USD,OR
27516,2898,2023-03-17,152922.93,USD,OR
27517,374,2023-03-17,40103.28,USD,OR
27518,55,2023-03-17,43970.36,USD,OR
27519,2563,2023-03-17,30148.04,USD,OR
27520,2346,2023-03-17,199430.22,USD,OR
27521,3948,2023-03-17,39961.86,USD,OR
27522,1840,2023-03-17,24884.91,USD,OR
27523,4921,2023-03-17,128492.2,USD,OR
27524,4630,2023-03-17,22504.13,USD,OR
27525,2889,2023-03-17,32858.19,USD,OR
27526,4978,2023-03-17,12565.91,USD,OR
27527,3568,2023-03-17,66518.67,USD,OR
27528,2347,2023-03-17,31733.87,USD,OR
27529,2859,2023-03-18,110146.75,USD,OR
27530,4658,2023-03-18,10362.61,USD,OR
27531,1985,2023-03-18,10802.93,USD,OR
27532,4567,2023-03-18,12788.32,USD,OR
27533,1311,2023-03-18,19723.7,USD,OR
27534,4272,2023-03-18,163621.17,USD,OR
27535,1289,2023-03-18,68882.97,USD,OR
27536,339,2023-03-18,31934.47,USD,OR
27537,4451,2023-03-18,63436.51,USD,OR
27538,1824,2023-03-18,49516.79,USD,OR
27539,816,2023-03-18,28958.99,USD,OR
27540,3747,2023-03-18,91454.32,USD,OR
27541,1887,2023-03-18,57880.4,USD,OR
27542,4421,2023-03-18,32206.9,USD,OR
27543,113,2023-03-18,62658.65,USD,OR
27544,310,2023-03-18,21499.28,USD,OR
27545,1233,2023-03-18,10804.04,USD,OR
27546,3972,2023-03-18,4437.56,USD,OR
27547,3579,2023-03-18,32899.81,USD,OR
27548,1106,2023-03-18,28020.98,USD,OR
27549,2528,2023-03-18,148513.55,USD,OR
27550,482,2023-03-18,26136.24,USD,OR
27551,2192,2023-03-18,59772.66,USD,OR
27552,3510,2023-03-18,48251.28,USD,OR
27553,2806,2023-03-18,35524.47,USD,OR
27554,3499,2023-03-18,88596.87,USD,OR
27555,4026,2023-03-18,53747.43,USD,OR
27556,842,2023-03-18,46961.43,USD,OR
27557,334,2023-03-18,15365.24,USD,OR
27558,1765,2023-03-18,61498.09,USD,OR
27559,2711,2023-03-19,16904.87,USD,OR
27560,2857,2023-03-19,55703.41,USD,OR
27561,3322,2023-03-19,54875.39,USD,OR
27562,4549,2023-03-19,81818.37,USD,OR
27563,511,2023-03-19,23018.36,USD,OR
27564,3188,2023-03-19,36966.23,USD,OR
27565,4226,2023-03-19,30270.08,USD,OR
27566,3278,2023-03-19,21236.91,USD,OR
27567,502,2023-03-19,76657.96,USD,OR
27568,17,2023-03-19,6763.42,USD,OR
27569,327,2023-03-19,23351.61,USD,OR
27570,3686,2023-03-19,18566.61,USD,OR
27571,4277,2023-03-19,15059.99,USD,OR
27572,87,2023-03-19,32646.22,USD,OR
27573,619,2023-03-19,32274.59,USD,OR
27574,2278,2023-03-19,64629.22,USD,OR
27575,4177,2023-03-19,125583.75,USD,OR
27576,580,2023-03-19,121547.56,USD,OR
27577,3874,2023-03-19,5155.64,USD,OR
27578,2051,2023-03-19,5623.43,USD,OR
27579,1918,2023-03-19,30315.64,USD,OR
27580,2622,2023-03-19,17419.65,USD,OR
27581,3501,2023-03-19,50782.0,USD,OR
27582,3886,2023-03-19,91759.4,USD,OR
27583,631,2023-03-19,150783.89,USD,OR
27584,4796,2023-03-19,44320.42,USD,OR
27585,4393,2023-03-19,28339.6,USD,OR
27586,3874,2023-03-19,10720.32,USD,OR
27587,4914,2023-03-19,10525.43,USD,OR
27588,4734,2023-03-19,34167.36,USD,OR
27589,4290,2023-03-19,65115.43,USD,OR
27590,3847,2023-03-19,12278.59,USD,OR
27591,4352,2023-03-19,251134.51,USD,OR
27592,1824,2023-03-19,40318.5,USD,OR
27593,1899,2023-03-20,33325.24,USD,OR
27594,4051,2023-03-20,27283.34,USD,OR
27595,3954,2023-03-20,114924.76,USD,OR
27596,1533,2023-03-20,23538.4,USD,OR
27597,2816,2023-03-20,328768.63,USD,OR
27598,2705,2023-03-20,9314.92,USD,OR
27599,3486,2023-03-20,52815.63,USD,OR
27600,242,2023-03-20,3610.52,USD,OR
27601,77,2023-03-20,14337.15,USD,OR
27602,2442,2023-03-20,10875.41,USD,OR
27603,60,2023-03-20,31328.59,USD,OR
27604,1269,2023-03-20,305132.03,USD,OR
27605,2698,2023-03-20,145845.18,USD,OR
27606,1069,2023-03-20,30507.79,USD,OR
27607,805,2023-03-20,21858.53,USD,OR
27608,42,2023-03-20,92154.33,USD,OR
27609,1767,2023-03-20,28738.77,USD,OR
27610,2553,2023-03-20,33633.87,USD,OR
27611,636,2023-03-20,17293.55,USD,OR
27612,2343,2023-03-20,53267.22,USD,OR
27613,2872,2023-03-20,6903.03,USD,OR
27614,482,2023-03-20,31926.92,USD,OR
27615,2869,2023-03-20,29805.79,USD,OR
27616,4250,2023-03-20,183238.45,USD,OR
27617,434,2023-03-20,46878.83,USD,OR
27618,3778,2023-03-20,21965.38,USD,OR
27619,3085,2023-03-20,86623.99,USD,OR
27620,954,2023-03-20,60101.4,USD,OR
27621,4218,2023-03-20,28867.79,USD,OR
27622,4193,2023-03-20,32872.47,USD,OR
27623,1363,2023-03-20,30954.32,USD,OR
27624,3751,2023-03-20,25959.97,USD,OR
27625,952,2023-03-20,29173.47,USD,OR
27626,865,2023-03-20,10915.67,USD,OR
27627,4525,2023-03-20,53554.44,USD,OR
27628,4084,2023-03-21,11106.96,USD,OR
27629,2137,2023-03-21,30377.48,USD,OR
27630,397,2023-03-21,6206.28,USD,OR
27631,2882,2023-03-21,61275.3,USD,OR
27632,3017,2023-03-21,55976.28,USD,OR
27633,2101,2023-03-21,58366.56,USD,OR
27634,4047,2023-03-21,24397.12,USD,OR
27635,2279,2023-03-21,31557.52,USD,OR
27636,2166,2023-03-21,40294.34,USD,OR
27637,975,2023-03-21,24965.72,USD,OR
27638,3326,2023-03-21,73947.11,USD,OR
27639,4871,2023-03-21,7002.4,USD,OR
27640,3495,2023-03-21,114629.22,USD,OR
27641,3371,2023-03-21,70366.89,USD,OR
27642,3377,2023-03-21,18857.33,USD,OR
27643,4916,2023-03-21,8744.65,USD,OR
27644,1255,2023-03-21,31684.52,USD,OR
27645,3528,2023-03-21,146609.9,USD,OR
27646,2405,2023-03-21,12573.74,USD,OR
27647,2793,2023-03-21,175443.54,USD,OR
27648,253,2023-03-21,54855.76,USD,OR
27649,4895,2023-03-21,21435.13,USD,OR
27650,1511,2023-03-21,3305.43,USD,OR
27651,1676,2023-03-21,24312.09,USD,OR
27652,954,2023-03-21,70981.37,USD,OR
27653,1540,2023-03-21,163727.14,USD,OR
27654,66,2023-03-21,20798.1,USD,OR
27655,4204,2023-03-21,26110.79,USD,OR
27656,3709,2023-03-21,44098.7,USD,OR
27657,3521,2023-03-21,68258.63,USD,OR
27658,2479,2023-03-21,43865.4,USD,OR
27659,584,2023-03-21,23205.72,USD,OR
27660,565,2023-03-21,11956.23,USD,OR
27661,1325,2023-03-21,15518.36,USD,OR
27662,2910,2023-03-21,24083.21,USD,OR
27663,1662,2023-03-21,33752.14,USD,OR
27664,1204,2023-03-21,93517.08,USD,OR
27665,4727,2023-03-21,100850.73,USD,OR
27666,3262,2023-03-22,21526.75,USD,OR
27667,3047,2023-03-22,36624.81,USD,OR
27668,45,2023-03-22,21044.8,USD,OR
27669,920,2023-03-22,122969.87,USD,OR
27670,85,2023-03-22,94443.48,USD,OR
27671,3731,2023-03-22,20356.98,USD,OR
27672,1330,2023-03-22,18118.63,USD,OR
27673,4252,2023-03-22,45443.38,USD,OR
27674,2192,2023-03-22,98408.62,USD,OR
27675,3171,2023-03-22,29355.94,USD,OR
27676,2346,2023-03-22,267240.41,USD,OR
27677,4775,2023-03-22,18427.65,USD,OR
27678,4478,2023-03-22,19192.25,USD,OR
27679,3876,2023-03-22,38110.49,USD,OR
27680,2311,2023-03-22,41140.89,USD,OR
27681,1384,2023-03-22,28587.33,USD,OR
27682,2112,2023-03-22,112666.32,USD,OR
27683,1287,2023-03-22,42019.33,USD,OR
27684,4512,2023-03-22,15596.51,USD,OR
27685,923,2023-03-22,216670.74,USD,OR
27686,4583,2023-03-22,9930.33,USD,OR
27687,798,2023-03-22,13462.53,USD,OR
27688,3069,2023-03-22,20152.51,USD,OR
27689,2723,2023-03-22,77545.29,USD,OR
27690,4540,2023-03-22,30390.48,USD,OR
27691,4782,2023-03-22,71849.21,USD,OR
27692,2296,2023-03-22,280186.42,USD,OR
27693,3586,2023-03-22,20196.17,USD,OR
27694,2832,2023-03-22,68681.21,USD,OR
27695,1677,2023-03-22,43255.62,USD,OR
27696,132,2023-03-22,131236.88,USD,OR
27697,4745,2023-03-22,56594.18,USD,OR
27698,1993,2023-03-23,100281.48,USD,OR
27699,775,2023-03-23,108811.64,USD,OR
27700,220,2023-03-23,263016.27,USD,OR
27701,3877,2023-03-23,3814.94,USD,OR
27702,75,2023-03-23,17724.48,USD,OR
27703,2422,2023-03-23,63614.69,USD,OR
27704,4316,2023-03-23,60022.88,USD,OR
27705,1803,2023-03-23,114627.26,USD,OR
27706,473,2023-03-23,82128.54,USD,OR
27707,2209,2023-03-23,30816.1,USD,OR
27708,4246,2023-03-23,59123.73,USD,OR
27709,3961,2023-03-23,47986.24,USD,OR
27710,2335,2023-03-23,15302.61,USD,OR
27711,2600,2023-03-23,56590.2,USD,OR
27712,1011,2023-03-23,38064.41,USD,OR
27713,2262,2023-03-23,39325.34,USD,OR
27714,3619,2023-03-23,55900.47,USD,OR
27715,3072,2023-03-23,40514.58,USD,OR
27716,1563,2023-03-23,63869.48,USD,OR
27717,4996,2023-03-23,24755.41,USD,OR
27718,4254,2023-03-23,27141.89,USD,OR
27719,353,2023-03-23,13959.67,USD,OR
27720,2914,2023-03-23,63000.84,USD,OR
27721,2929,2023-03-23,24487.15,USD,OR
27722,3731,2023-03-23,34413.33,USD,OR
27723,4082,2023-03-23,16991.65,USD,OR
27724,1389,2023-03-23,37946.34,USD,OR
27725,3641,2023-03-23,30209.65,USD,OR
27726,3359,2023-03-23,38779.9,USD,OR
27727,2476,2023-03-23,25257.74,USD,OR
27728,4806,2023-03-23,239080.27,USD,OR
27729,70,2023-03-24,43395.3,USD,OR
27730,3130,2023-03-24,145496.65,USD,OR
27731,70,2023-03-24,45260.25,USD,OR
27732,2849,2023-03-24,24044.08,USD,OR
27733,2686,2023-03-24,70156.35,USD,OR
27734,1486,2023-03-24,53545.71,USD,OR
27735,1486,2023-03-24,51848.58,USD,OR
27736,3679,2023-03-24,96937.47,USD,OR
27737,750,2023-03-24,49869.96,USD,OR
27738,1281,2023-03-24,128411.06,USD,OR
27739,1334,2023-03-24,2274856.44,USD,OR
27740,1269,2023-03-24,438265.07,USD,OR
27741,1163,2023-03-24,27269.68,USD,OR
27742,2201,2023-03-24,44844.79,USD,OR
27743,584,2023-03-24,41199.66,USD,OR
27744,758,2023-03-24,26568.79,USD,OR
27745,45,2023-03-24,32587.59,USD,OR
27746,4573,2023-03-24,24776.42,USD,OR
27747,2459,2023-03-24,51673.24,USD,OR
27748,2730,2023-03-24,135382.35,USD,OR
27749,1189,2023-03-24,162132.97,USD,OR
27750,2532,2023-03-24,16678.54,USD,OR
27751,723,2023-03-24,103570.27,USD,OR
27752,60,2023-03-24,51303.84,USD,OR
27753,4891,2023-03-24,119408.12,USD,OR
27754,3536,2023-03-24,13846.05,USD,OR
27755,2309,2023-03-24,24314.43,USD,OR
27756,4631,2023-03-24,14510.64,USD,OR
27757,2916,2023-03-24,32030.98,USD,OR
27758,1320,2023-03-24,184764.62,USD,OR
27759,4567,2023-03-24,19702.76,USD,OR
27760,434,2023-03-24,39162.97,USD,OR
27761,534,2023-03-24,107227.03,USD,OR
27762,4117,2023-03-24,16760.75,USD,OR
27763,1289,2023-03-24,70505.21,USD,OR
27764,2387,2023-03-24,65180.06,USD,OR
27765,4083,2023-03-24,68037.8,USD,OR
27766,1852,2023-03-24,33228.16,USD,OR
27767,3408,2023-03-24,59029.7,USD,OR
27768,2262,2023-03-24,48812.48,USD,OR
27769,3675,2023-03-25,14093.14,USD,OR
27770,132,2023-03-25,108466.27,USD,OR
27771,3249,2023-03-25,150107.35,USD,OR
27772,780,2023-03-25,99286.78,USD,OR
27773,1905,2023-03-25,37490.34,USD,OR
27774,907,2023-03-25,28661.98,USD,OR
27775,1596,2023-03-25,31872.27,USD,OR
27776,2317,2023-03-25,35695.91,USD,OR
27777,4468,2023-03-25,37840.5,USD,OR
27778,1704,2023-03-25,38147.4,USD,OR
27779,235,2023-03-25,20277.57,USD,OR
27780,1596,2023-03-25,50001.28,USD,OR
27781,1081,2023-03-25,9292.09,USD,OR
27782,631,2023-03-25,111606.88,USD,OR
27783,3502,2023-03-25,58134.11,USD,OR
27784,4788,2023-03-25,7324.74,USD,OR
27785,256,2023-03-25,40805.08,USD,OR
27786,2916,2023-03-25,25505.65,USD,OR
27787,633,2023-03-25,20837.08,USD,OR
27788,1302,2023-03-25,20022.24,USD,OR
27789,2498,2023-03-25,84798.94,USD,OR
27790,589,2023-03-25,23909.22,USD,OR
27791,3163,2023-03-25,13398.69,USD,OR
27792,746,2023-03-25,43738.85,USD,OR
27793,2788,2023-03-25,19899.9,USD,OR
27794,1694,2023-03-25,11141.46,USD,OR
27795,1136,2023-03-25,74036.21,USD,OR
27796,4016,2023-03-25,48419.38,USD,OR
27797,3123,2023-03-25,9083.93,USD,OR
27798,1779,2023-03-25,63220.1,USD,OR
27799,4881,2023-03-25,30828.04,USD,OR
27800,3224,2023-03-25,88294.71,USD,OR
27801,4409,2023-03-25,13723.45,USD,OR
27802,2310,2023-03-25,31673.95,USD,OR
27803,4704,2023-03-25,14772.27,USD,OR
27804,3285,2023-03-25,28159.48,USD,OR
27805,4313,2023-03-25,78294.18,USD,OR
27806,1149,2023-03-25,43898.61,USD,OR
27807,2310,2023-03-25,30111.18,USD,OR
27808,1139,2023-03-25,29659.07,USD,OR
27809,1427,2023-03-26,52119.34,USD,OR
27810,3499,2023-03-26,139927.88,USD,OR
27811,3886,2023-03-26,84021.67,USD,OR
27812,964,2023-03-26,39078.12,USD,OR
27813,4721,2023-03-26,22634.42,USD,OR
27814,2533,2023-03-26,13460.08,USD,OR
27815,4235,2023-03-26,39226.27,USD,OR
27816,1696,2023-03-26,721210.97,USD,OR
27817,2528,2023-03-26,117298.23,USD,OR
27818,4566,2023-03-26,100503.86,USD,OR
27819,482,2023-03-26,35992.12,USD,OR
27820,1269,2023-03-26,468772.2,USD,OR
27821,37,2023-03-26,14341.71,USD,OR
27822,2070,2023-03-26,9847.86,USD,OR
27823,460,2023-03-26,24865.2,USD,OR
27824,4165,2023-03-26,66715.74,USD,OR
27825,2648,2023-03-26,30957.69,USD,OR
27826,1796,2023-03-26,31542.31,USD,OR
27827,4428,2023-03-26,23963.02,USD,OR
27828,4354,2023-03-26,35360.02,USD,OR
27829,862,2023-03-26,123977.67,USD,OR
27830,2387,2023-03-26,63207.83,USD,OR
27831,1058,2023-03-26,6567.14,USD,OR
27832,1960,2023-03-26,102919.52,USD,OR
27833,2120,2023-03-26,31189.13,USD,OR
27834,4064,2023-03-26,54311.49,USD,OR
27835,4585,2023-03-26,79482.82,USD,OR
27836,2446,2023-03-26,127575.79,USD,OR
27837,4876,2023-03-26,283981.86,USD,OR
27838,2331,2023-03-26,13558.94,USD,OR
27839,3620,2023-03-26,351859.68,USD,OR
27840,4566,2023-03-26,90510.01,USD,OR
27841,2951,2023-03-26,51146.8,USD,OR
27842,2155,2023-03-26,23391.7,USD,OR
27843,2698,2023-03-26,189770.47,USD,OR
27844,4945,2023-03-26,21093.08,USD,OR
27845,305,2023-03-26,38110.79,USD,OR
27846,1560,2023-03-26,81923.71,USD,OR
27847,3961,2023-03-26,39639.71,USD,OR
27848,4047,2023-03-26,13471.6,USD,OR
27849,423,2023-03-26,63537.61,USD,OR
27850,383,2023-03-27,26779.61,USD,OR
27851,234,2023-03-27,10048.85,USD,OR
27852,666,2023-03-27,21667.15,USD,OR
27853,2517,2023-03-27,67729.99,USD,OR
27854,209,2023-03-27,11857.89,USD,OR
27855,1289,2023-03-27,133010.1,USD,OR
27856,253,2023-03-27,34429.55,USD,OR
27857,4075,2023-03-27,38201.12,USD,OR
27858,1070,2023-03-27,191343.14,USD,OR
27859,253,2023-03-27,45071.18,USD,OR
27860,2317,2023-03-27,32688.57,USD,OR
27861,2788,2023-03-27,24686.58,USD,OR
27862,1145,2023-03-27,54409.46,USD,OR
27863,1790,2023-03-27,38733.44,USD,OR
27864,883,2023-03-27,26125.29,USD,OR
27865,2772,2023-03-27,18143.73,USD,OR
27866,1648,2023-03-27,87190.45,USD,OR
27867,1043,2023-03-27,50142.53,USD,OR
27868,918,2023-03-27,10590.63,USD,OR
27869,719,2023-03-27,9730.34,USD,OR
27870,547,2023-03-27,66521.25,USD,OR
27871,4705,2023-03-27,14252.17,USD,OR
27872,4577,2023-03-27,23670.15,USD,OR
27873,623,2023-03-27,12904.98,USD,OR
27874,1886,2023-03-27,28910.62,USD,OR
27875,899,2023-03-27,32490.97,USD,OR
27876,174,2023-03-27,22981.13,USD,OR
27877,419,2023-03-27,41334.84,USD,OR
27878,4443,2023-03-27,27621.37,USD,OR
27879,540,2023-03-27,20568.69,USD,OR
27880,2804,2023-03-27,15166.95,USD,OR
27881,2694,2023-03-27,17152.5,USD,OR
27882,884,2023-03-27,25110.52,USD,OR
27883,29,2023-03-27,14019.25,USD,OR
27884,4448,2023-03-27,8396.21,USD,OR
27885,1029,2023-03-27,65605.95,USD,OR
27886,4566,2023-03-27,136747.56,USD,OR
27887,2505,2023-03-28,52306.65,USD,OR
27888,2306,2023-03-28,33261.58,USD,OR
27889,4409,2023-03-28,13638.63,USD,OR
27890,1403,2023-03-28,51356.05,USD,OR
27891,2621,2023-03-28,96279.48,USD,OR
27892,4549,2023-03-28,84719.3,USD,OR
27893,4566,2023-03-28,125663.38,USD,OR
27894,3989,2023-03-28,52291.79,USD,OR
27895,2699,2023-03-28,38764.38,USD,OR
27896,4570,2023-03-28,19975.03,USD,OR
27897,4766,2023-03-28,11711.57,USD,OR
27898,2094,2023-03-28,12566.94,USD,OR
27899,1193,2023-03-28,38759.14,USD,OR
27900,1456,2023-03-28,125301.82,USD,OR
27901,3096,2023-03-28,46863.46,USD,OR
27902,4766,2023-03-28,13775.95,USD,OR
27903,1310,2023-03-28,74309.94,USD,OR
27904,2505,2023-03-28,48788.82,USD,OR
27905,4412,2023-03-28,90912.92,USD,OR
27906,4775,2023-03-28,17452.83,USD,OR
27907,45,2023-03-28,23361.91,USD,OR
27908,109,2023-03-28,35786.3,USD,OR
27909,1993,2023-03-28,118729.91,USD,OR
27910,4655,2023-03-28,54745.63,USD,OR
27911,884,2023-03-28,27758.77,USD,OR
27912,2998,2023-03-28,80655.94,USD,OR
27913,3847,2023-03-28,20244.77,USD,OR
27914,2254,2023-03-28,16673.16,USD,OR
27915,334,2023-03-28,23212.27,USD,OR
27916,2278,2023-03-29,40022.33,USD,OR
27917,1318,2023-03-29,36456.2,USD,OR
27918,2699,2023-03-29,34749.0,USD,OR
27919,243,2023-03-29,56000.89,USD,OR
27920,4332,2023-03-29,330303.46,USD,OR
27921,4812,2023-03-29,42426.41,USD,OR
27922,581,2023-03-29,11335.5,USD,OR
27923,3837,2023-03-29,31240.5,USD,OR
27924,1456,2023-03-29,143695.25,USD,OR
27925,4238,2023-03-29,96990.09,USD,OR
27926,1199,2023-03-29,44651.42,USD,OR
27927,106,2023-03-29,18177.94,USD,OR
27928,1831,2023-03-29,7758.3,USD,OR
27929,2816,2023-03-29,306473.59,USD,OR
27930,3985,2023-03-29,70396.7,USD,OR
27931,623,2023-03-29,20546.83,USD,OR
27932,3890,2023-03-29,33452.91,USD,OR
27933,2236,2023-03-29,110933.99,USD,OR
27934,589,2023-03-29,21826.67,USD,OR
27935,2656,2023-03-29,60798.97,USD,OR
27936,2622,2023-03-29,15231.32,USD,OR
27937,4741,2023-03-29,22424.9,USD,OR
27938,1805,2023-03-29,8695.78,USD,OR
27939,2665,2023-03-29,88654.25,USD,OR
27940,1189,2023-03-29,134815.76,USD,OR
27941,4047,2023-03-29,31718.29,USD,OR
27942,4404,2023-03-29,80023.83,USD,OR
27943,1239,2023-03-29,63684.22,USD,OR
27944,1758,2023-03-29,18208.08,USD,OR
27945,220,2023-03-29,357843.95,USD,OR
27946,3247,2023-03-29,5870.09,USD,OR
27947,546,2023-03-29,19225.3,USD,OR
27948,271,2023-03-29,116762.36,USD,OR
27949,2607,2023-03-29,36698.92,USD,OR
27950,3182,2023-03-29,40735.75,USD,OR
27951,3144,2023-03-29,104361.02,USD,OR
27952,3058,2023-03-29,56574.27,USD,OR
27953,4561,2023-03-29,93523.26,USD,OR
27954,1332,2023-03-29,46448.98,USD,OR
27955,45,2023-03-29,25254.46,USD,OR
27956,3050,2023-03-29,45219.36,USD,OR
27957,1403,2023-03-29,34889.87,USD,OR
27958,2438,2023-03-30,80640.75,USD,OR
27959,4632,2023-03-30,9784.96,USD,OR
27960,4326,2023-03-30,47095.49,USD,OR
27961,3281,2023-03-30,27159.9,USD,OR
27962,4026,2023-03-30,53790.48,USD,OR
27963,4652,2023-03-30,24588.38,USD,OR
27964,3391,2023-03-30,69534.9,USD,OR
27965,3246,2023-03-30,55186.46,USD,OR
27966,27,2023-03-30,101509.55,USD,OR
27967,3169,2023-03-30,31260.81,USD,OR
27968,99,2023-03-30,15816.43,USD,OR
27969,377,2023-03-30,52580.76,USD,OR
27970,464,2023-03-30,75611.97,USD,OR
27971,2675,2023-03-30,61588.73,USD,OR
27972,1596,2023-03-30,37267.18,USD,OR
27973,77,2023-03-30,25485.27,USD,OR
27974,4696,2023-03-30,14280.9,USD,OR
27975,121,2023-03-30,16817.36,USD,OR
27976,526,2023-03-30,17780.34,USD,OR
27977,4617,2023-03-30,60405.37,USD,OR
27978,1332,2023-03-30,57000.78,USD,OR
27979,1650,2023-03-30,40046.54,USD,OR
27980,3279,2023-03-30,90967.77,USD,OR
27981,2064,2023-03-30,22821.36,USD,OR
27982,4061,2023-03-30,36299.92,USD,OR
27983,80,2023-03-30,18929.33,USD,OR
27984,4485,2023-03-30,19412.77,USD,OR
27985,1514,2023-03-30,86975.6,USD,OR
27986,4997,2023-03-30,17625.17,USD,OR
27987,1105,2023-03-30,39158.68,USD,OR
27988,2523,2023-03-30,122978.93,USD,OR
27989,429,2023-03-30,19162.01,USD,OR
27990,4060,2023-03-30,70455.44,USD,OR
